# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,gen_rewards,gg_loss,generator_entropy_loss,generator_baseline_loss,mean_intrinsic_rewards,mean_episode_steps,ex_reward,generator_current_target
7574,1605674305.1252131,6059200,4.9990129470825195,0.03243406116962433,0.5198267698287964,4.479916095733643,-0.0007300690049305558,0.007999998517334461,0.3803991377353668,-0.04022481292486191,0.012613021768629551,0.5697135329246521,3.4666666984558105,0.012911845929920673,7.0
7575,1605674305.3467374,6060000,5.129247665405273,0.022732121869921684,0.5127403736114502,4.6182146072387695,-0.001707176212221384,-0.03400000184774399,-0.41240599751472473,-0.04022378474473953,0.00709746778011322,0.00662947678938508,4.3466668128967285,0.05810330808162689,7.0
7576,1605674305.6138694,6060800,4.499767303466797,0.045158009976148605,0.368243545293808,4.133820056915283,-0.002296402817592025,0.00933333020657301,0.37916675209999084,-0.04034247249364853,0.011983625590801239,0.61563640832901,3.4666666984558105,0.025823691859841347,7.0
7577,1605674305.7617288,6061600,4.390659332275391,0.041901424527168274,0.015705503523349762,4.3767476081848145,-0.00179363414645195,-0.06333333253860474,-0.35986340045928955,-0.04031572863459587,0.004561038222163916,0.0,3.6733334064483643,0.032279614359140396,7.0
7578,1605674306.0987096,6062400,3.6335537433624268,0.03664172440767288,-0.07821430265903473,3.713024854660034,-0.0012567091034725308,0.03999999538064003,0.2674133777618408,-0.04045291990041733,0.00968005321919918,0.6287093758583069,4.066666603088379,0.06455922871828079,7.0
7579,1605674306.4150257,6063200,3.7246837615966797,0.04940757527947426,-0.0983438491821289,3.824611186981201,-0.001583625446073711,-0.07800000160932541,-0.3685307502746582,-0.04028376564383507,0.00660607498139143,0.0,3.8400001525878906,0.019367769360542297,7.0
7580,1605674306.7715986,6064000,3.9393680095672607,0.058528974652290344,-0.027523590251803398,3.9682888984680176,-0.0013973418390378356,0.007999995723366737,0.4202973246574402,-0.040508560836315155,0.013325623236596584,0.5163677930831909,3.426666736602783,0.012911845929920673,7.0
7581,1605674307.0515144,6064800,4.011919975280762,0.048953015357255936,-0.08936019241809845,4.1023054122924805,-0.0010251753265038133,-0.07066667079925537,-0.4385984539985657,-0.04036566615104675,0.006766028702259064,0.1591322422027588,3.8000001907348633,0.025823691859841347,7.0
7582,1605674307.343158,6065600,3.4892685413360596,0.05178547650575638,-0.007622759789228439,3.4982848167419434,-0.0013935399474576116,-0.018666669726371765,0.3317978084087372,-0.04034896194934845,0.010261778719723225,0.4438774287700653,3.386666774749756,0.012911845929920673,7.0
7583,1605674307.6197135,6066400,4.217921257019043,0.014034613966941833,-0.14179840683937073,4.361623764038086,-0.0019038470927625895,-0.030666669830679893,-0.20995472371578217,-0.04037467762827873,0.008375588804483414,0.23825208842754364,3.68666672706604,0.025823691859841347,7.0
7584,1605674308.023663,6067200,3.866150140762329,0.05839528143405914,-0.37139078974723816,4.23849630355835,-0.0009554065763950348,-0.03666666895151138,0.06721226871013641,-0.040382999926805496,0.006462659686803818,0.3378429710865021,3.746666669845581,0.032279614359140396,7.0
